date;symbol;open;high;low;close
02/08/2018 00:00;BTC/USD;760022;770998;745500;753637
01/08/2018 00:00;BTC/USD;772685;776156;744000;760201
31/07/2018 00:00;BTC/USD;816228;816237;763367;772543
30/07/2018 00:00;BTC/USD;821674;829500;785301;816021
29/07/2018 00:00;BTC/USD;823107;829999;810974;821674
28/07/2018 00:00;BTC/USD;817772;825900;805143;823774
27/07/2018 00:00;BTC/USD;792600;827498;779848;818305
26/07/2018 00:00;BTC/USD;817406;831423;785597;792600
25/07/2018 00:00;BTC/USD;839448;847500;804922;817406
24/07/2018 00:00;BTC/USD;771246;849696;769114;840383
23/07/2018 00:00;BTC/USD;739350;780000;736986;771962
22/07/2018 00:00;BTC/USD;739816;758103;733615;739660
21/07/2018 00:00;BTC/USD;733084;745800;721200;740992
20/07/2018 00:00;BTC/USD;747435;769688;726500;733084
19/07/2018 00:00;BTC/USD;738492;757090;727884;747142
18/07/2018 00:00;BTC/USD;731071;759998;723915;737810
17/07/2018 00:00;BTC/USD;672121;746831;665795;731071
16/07/2018 00:00;BTC/USD;635325;675500;633363;672104
15/07/2018 00:00;BTC/USD;624599;639721;622776;634930
14/07/2018 00:00;BTC/USD;620878;631784;618000;624398
13/07/2018 00:00;BTC/USD;624353;633725;612101;621559
12/07/2018 00:00;BTC/USD;637913;638000;607200;624388
11/07/2018 00:00;BTC/USD;630445;640000;628500;638000
10/07/2018 00:00;BTC/USD;666675;668390;627084;629946
09/07/2018 00:00;BTC/USD;670660;681472;662000;666675
08/07/2018 00:00;BTC/USD;675546;678354;667460;670660
07/07/2018 00:00;BTC/USD;660474;682000;651000;675999
06/07/2018 00:00;BTC/USD;653369;663615;644976;659653
05/07/2018 00:00;BTC/USD;657562;670000;644531;653369
04/07/2018 00:00;BTC/USD;650799;679228;641320;658425
03/07/2018 00:00;BTC/USD;660546;666600;646439;650799
02/07/2018 00:00;BTC/USD;634548;666757;627069;661298
01/07/2018 00:00;BTC/USD;638575;643855;625934;634999
30/06/2018 00:00;BTC/USD;620401;651000;619028;638571
29/06/2018 00:00;BTC/USD;584520;629900;577472;620424
28/06/2018 00:00;BTC/USD;613564;616549;581814;584833
27/06/2018 00:00;BTC/USD;607399;618111;598500;613564
26/06/2018 00:00;BTC/USD;625228;627700;602568;606800
25/06/2018 00:00;BTC/USD;615360;636534;607501;625361
24/06/2018 00:00;BTC/USD;616991;625505;578000;615340
23/06/2018 00:00;BTC/USD;605517;626100;604854;617738
22/06/2018 00:00;BTC/USD;671833;673797;594000;605045
21/06/2018 00:00;BTC/USD;675660;679220;667785;671833
20/06/2018 00:00;BTC/USD;672844;680926;655895;675658
19/06/2018 00:00;BTC/USD;671130;684181;666021;673652
18/06/2018 00:00;BTC/USD;645103;679300;638125;670750
17/06/2018 00:00;BTC/USD;648792;657535;642923;645341
16/06/2018 00:00;BTC/USD;639060;655781;633363;648792
15/06/2018 00:00;BTC/USD;663880;666666;637000;639060
14/06/2018 00:00;BTC/USD;630849;670810;627069;664610
13/06/2018 00:00;BTC/USD;655766;662445;612000;630740
12/06/2018 00:00;BTC/USD;688076;688076;646142;655767
11/06/2018 00:00;BTC/USD;678117;691997;663486;688061
10/06/2018 00:00;BTC/USD;749800;749800;662770;678117
09/06/2018 00:00;BTC/USD;761811;768645;746831;749270
08/06/2018 00:00;BTC/USD;767641;769700;754200;761811
07/06/2018 00:00;BTC/USD;765899;775000;761899;768928
06/06/2018 00:00;BTC/USD;761798;769546;748261;765857
05/06/2018 00:00;BTC/USD;749499;768500;736000;761798
04/06/2018 00:00;BTC/USD;771297;776444;744968;748826
03/06/2018 00:00;BTC/USD;764200;779069;758103;770367
02/06/2018 00:00;BTC/USD;751172;770000;743892;764200
01/06/2018 00:00;BTC/USD;749228;762001;734845;751160
31/05/2018 00:00;BTC/USD;737564;760123;733022;749228
30/05/2018 00:00;BTC/USD;746945;755900;727389;737573
29/05/2018 00:00;BTC/USD;711220;753700;702690;746945
28/05/2018 00:00;BTC/USD;734864;744500;708499;711250
27/05/2018 00:00;BTC/USD;733599;741257;721309;734739
26/05/2018 00:00;BTC/USD;745921;762287;727604;733599
25/05/2018 00:00;BTC/USD;757930;766107;732813;747118
24/05/2018 00:00;BTC/USD;750999;773399;726724;758688
23/05/2018 00:00;BTC/USD;798398;803201;743549;750289
22/05/2018 00:00;BTC/USD;840323;841765;795141;798408
21/05/2018 00:00;BTC/USD;851864;858910;832000;839176
20/05/2018 00:00;BTC/USD;822555;859000;817071;851848
19/05/2018 00:00;BTC/USD;824899;839500;814108;823120
18/05/2018 00:00;BTC/USD;805816;827510;792953;824887
17/05/2018 00:00;BTC/USD;833777;850000;798000;806703
16/05/2018 00:00;BTC/USD;848199;850533;810001;834659
15/05/2018 00:00;BTC/USD;867453;886500;840000;847499
14/05/2018 00:00;BTC/USD;869654;890090;828657;867436
13/05/2018 00:00;BTC/USD;848172;877590;833556;869658
12/05/2018 00:00;BTC/USD;840879;865280;820881;848160
11/05/2018 00:00;BTC/USD;900719;901838;835100;841142
10/05/2018 00:00;BTC/USD;930849;939300;898774;902099
09/05/2018 00:00;BTC/USD;918152;936879;897462;930849
08/05/2018 00:00;BTC/USD;935679;945000;901500;916769
07/05/2018 00:00;BTC/USD;962199;963450;917500;935952
06/05/2018 00:00;BTC/USD;982704;991841;937500;962354
05/05/2018 00:00;BTC/USD;968900;994898;967068;982328
04/05/2018 00:00;BTC/USD;973700;978473;952738;969657
03/05/2018 00:00;BTC/USD;922000;979999;916519;973243
02/05/2018 00:00;BTC/USD;906690;925916;897523;922200
01/05/2018 00:00;BTC/USD;924351;924999;881591;906690
30/04/2018 00:00;BTC/USD;939632;944396;911100;924217
29/04/2018 00:00;BTC/USD;935297;953875;918000;939399
28/04/2018 00:00;BTC/USD;891654;944234;885447;934511
27/04/2018 00:00;BTC/USD;927732;938782;890109;892143
26/04/2018 00:00;BTC/USD;885507;932679;864729;927448
25/04/2018 00:00;BTC/USD;964836;975553;875100;886499
24/04/2018 00:00;BTC/USD;894200;973716;893000;964800
23/04/2018 00:00;BTC/USD;878170;900639;877122;894695
22/04/2018 00:00;BTC/USD;892493;903652;876000;878996
21/04/2018 00:00;BTC/USD;886578;902340;860800;892071
20/04/2018 00:00;BTC/USD;827300;893400;821690;886100
19/04/2018 00:00;BTC/USD;817283;829799;807444;827131
18/04/2018 00:00;BTC/USD;789087;823500;787035;817284
17/04/2018 00:00;BTC/USD;805468;816085;780681;789087
16/04/2018 00:00;BTC/USD;835343;842499;790500;804815
15/04/2018 00:00;BTC/USD;800339;841700;800123;835422
14/04/2018 00:00;BTC/USD;788590;823214;783500;800041
13/04/2018 00:00;BTC/USD;792378;823933;775332;789692
12/04/2018 00:00;BTC/USD;694094;806934;675845;792378
11/04/2018 00:00;BTC/USD;682475;698492;680926;694094
10/04/2018 00:00;BTC/USD;678239;690000;665321;683567
09/04/2018 00:00;BTC/USD;702726;717583;661149;678010
08/04/2018 00:00;BTC/USD;690421;710452;689480;702726
07/04/2018 00:00;BTC/USD;662770;706913;660099;690490
06/04/2018 00:00;BTC/USD;677130;685000;651000;661833
05/04/2018 00:00;BTC/USD;679937;692870;657895;677169
04/04/2018 00:00;BTC/USD;741553;743000;671038;679995
03/04/2018 00:00;BTC/USD;705275;750684;700128;741627
02/04/2018 00:00;BTC/USD;681631;710650;675996;705276
01/04/2018 00:00;BTC/USD;692650;704571;642716;681352
31/03/2018 00:00;BTC/USD;683963;723173;679426;692862
30/03/2018 00:00;BTC/USD;708614;730235;655000;685000
29/03/2018 00:00;BTC/USD;793241;796800;691453;708838
28/03/2018 00:00;BTC/USD;779169;810498;772303;793241
27/03/2018 00:00;BTC/USD;815226;821162;774211;779170
26/03/2018 00:00;BTC/USD;845112;850000;783115;814966
25/03/2018 00:00;BTC/USD;854196;868000;836863;845390
24/03/2018 00:00;BTC/USD;891799;902000;850500;854700
23/03/2018 00:00;BTC/USD;870852;892079;826500;892079
22/03/2018 00:00;BTC/USD;889218;909959;850352;870467
21/03/2018 00:00;BTC/USD;890402;918810;875483;889379
20/03/2018 00:00;BTC/USD;859679;905100;831301;890402
19/03/2018 00:00;BTC/USD;820555;871874;811417;859693
18/03/2018 00:00;BTC/USD;786083;832492;732537;818824
17/03/2018 00:00;BTC/USD;825854;835640;773023;786083
16/03/2018 00:00;BTC/USD;826505;861306;791408;825854
15/03/2018 00:00;BTC/USD;819599;842500;768200;826505
14/03/2018 00:00;BTC/USD;915207;935614;794800;819669
13/03/2018 00:00;BTC/USD;911524;948279;883000;914232
12/03/2018 00:00;BTC/USD;953504;989200;874207;912075
11/03/2018 00:00;BTC/USD;879504;976837;845000;953504
10/03/2018 00:00;BTC/USD;922883;951496;869700;879147
09/03/2018 00:00;BTC/USD;929306;942039;836600;923000
08/03/2018 00:00;BTC/USD;990452;1015000;907895;928532
07/03/2018 00:00;BTC/USD;1072301;1091178;945000;991303
06/03/2018 00:00;BTC/USD;1141739;1142001;1056019;1072376
05/03/2018 00:00;BTC/USD;1147968;1168800;1138366;1141924
04/03/2018 00:00;BTC/USD;1144500;1151100;1105491;1146327
03/03/2018 00:00;BTC/USD;1103281;1150324;1102285;1144500
02/03/2018 00:00;BTC/USD;1091737;1117500;1077401;1102999
01/03/2018 00:00;BTC/USD;1031499;1109000;1022341;1090313
28/02/2018 00:00;BTC/USD;1057249;1106475;1025507;1031490
27/02/2018 00:00;BTC/USD;103247;108500;101500;105663
26/02/2018 00:00;BTC/USD;959004;1046197;937634;103247
25/02/2018 00:00;BTC/USD;968999;988341;92600;959004
24/02/2018 00:00;BTC/USD;101661;1054063;937348;968999
23/02/2018 00:00;BTC/USD;984334;104053;96000;101661
22/02/2018 00:00;BTC/USD;104494;109350;97312;984334
21/02/2018 00:00;BTC/USD;1123341;1127574;102560;104494
20/02/2018 00:00;BTC/USD;111730;117800;1108037;1123341
19/02/2018 00:00;BTC/USD;1042106;1126248;1030751;111730
18/02/2018 00:00;BTC/USD;111010;113000;1015315;1042106
17/02/2018 00:00;BTC/USD;101960;1113583;100535;111010
16/02/2018 00:00;BTC/USD;100180;103000;970751;101960
15/02/2018 00:00;BTC/USD;949098;102340;93500;100180
14/02/2018 00:00;BTC/USD;852299;95150;850457;949098
13/02/2018 00:00;BTC/USD;88990;895189;836013;852299
12/02/2018 00:00;BTC/USD;80670;89950;80670;88990
11/02/2018 00:00;BTC/USD;85600;85600;78200;80670
10/02/2018 00:00;BTC/USD;869398;90908;817086;85600
09/02/2018 00:00;BTC/USD;825976;877962;775332;869398
08/02/2018 00:00;BTC/USD;758801;864436;75655;825976
07/02/2018 00:00;BTC/USD;773737;86490;72138;758801
06/02/2018 00:00;BTC/USD;687427;81500;592072;773737
05/02/2018 00:00;BTC/USD;81910;833556;66000;687427
04/02/2018 00:00;BTC/USD;922586;935009;78250;81910
03/02/2018 00:00;BTC/USD;883883;94912;817071;922586
02/02/2018 00:00;BTC/USD;899899;909679;762525;883883
01/02/2018 00:00;BTC/USD;101490;1018756;84550;899899
31/01/2018 00:00;BTC/USD;99710;103240;951496;101490
30/01/2018 00:00;BTC/USD;1116262;1122236;97312;99710
29/01/2018 00:00;BTC/USD;1168558;1182001;109910;1116262
28/01/2018 00:00;BTC/USD;1144654;1198915;1136052;1168558
27/01/2018 00:00;BTC/USD;1109295;1163047;1081584;1144654
26/01/2018 00:00;BTC/USD;1115554;116350;1026332;1109295
25/01/2018 00:00;BTC/USD;1140096;1174182;1086857;1115554
24/01/2018 00:00;BTC/USD;1085182;115000;1048813;1140096
23/01/2018 00:00;BTC/USD;1080899;1140987;992754;1085182
22/01/2018 00:00;BTC/USD;1155887;1191078;1002841;1080899
21/01/2018 00:00;BTC/USD;1277599;1279188;111000;1155887
20/01/2018 00:00;BTC/USD;115520;1305212;1151594;1277599
19/01/2018 00:00;BTC/USD;1124757;1205039;1102518;115520
18/01/2018 00:00;BTC/USD;1119135;121460;106930;1124757
17/01/2018 00:00;BTC/USD;1138634;1179407;92220;1119135
16/01/2018 00:00;BTC/USD;1360704;1360704;101620;1138634
15/01/2018 00:00;BTC/USD;1364799;1439436;1342925;1360704
14/01/2018 00:00;BTC/USD;1419778;1436581;1307222;1364799
13/01/2018 00:00;BTC/USD;1378141;146191;1378141;1419778
12/01/2018 00:00;BTC/USD;1324383;1415219;1280727;1378141
11/01/2018 00:00;BTC/USD;1489002;1497307;128000;1324383
10/01/2018 00:00;BTC/USD;1440351;149000;134120;1489002
09/01/2018 00:00;BTC/USD;1499999;1536718;1412397;1440351
08/01/2018 00:00;BTC/USD;1612402;163000;139000;1499999
07/01/2018 00:00;BTC/USD;1714967;1714997;1570716;1612402
06/01/2018 00:00;BTC/USD;169280;1723499;162200;1714967
05/01/2018 00:00;BTC/USD;1514367;172000;148100;169280
04/01/2018 00:00;BTC/USD;1515562;1543027;1419237;1514367
03/01/2018 00:00;BTC/USD;1467894;155000;1454628;1515562
02/01/2018 00:00;BTC/USD;1344341;1525753;1291058;1467894
01/01/2018 00:00;BTC/USD;138800;1394175;1280138;1344341
31/12/2017 00:00;BTC/USD;126400;1429606;1249121;138800
30/12/2017 00:00;BTC/USD;143400;1446328;120500;126400
29/12/2017 00:00;BTC/USD;1447007;151110;139980;143400
28/12/2017 00:00;BTC/USD;1536493;1547419;135000;1447007
27/12/2017 00:00;BTC/USD;1576444;1648052;144840;1536493
26/12/2017 00:00;BTC/USD;1391128;1614787;1374695;1576444
25/12/2017 00:00;BTC/USD;1415787;146500;132100;1391128
24/12/2017 00:00;BTC/USD;146190;146191;124880;1415787
23/12/2017 00:00;BTC/USD;1400979;1575622;1349648;146190
22/12/2017 00:00;BTC/USD;1560001;1579561;1115993;1400979
21/12/2017 00:00;BTC/USD;1646698;1728117;150050;1560001
20/12/2017 00:00;BTC/USD;177000;179500;1534304;1646698
19/12/2017 00:00;BTC/USD;1894057;1916079;1683126;177000
18/12/2017 00:00;BTC/USD;189530;192200;178352;1894057
17/12/2017 00:00;BTC/USD;1918778;196660;184650;189530
16/12/2017 00:00;BTC/USD;174715;193770;1726999;1918778
15/12/2017 00:00;BTC/USD;1640499;179340;1633719;174715
14/12/2017 00:00;BTC/USD;162500;1683045;1585269;1640499
13/12/2017 00:00;BTC/USD;1665001;1710703;1549769;162500
12/12/2017 00:00;BTC/USD;164700;1742842;1596729;1665001
11/12/2017 00:00;BTC/USD;146910;172700;1467719;164700
10/12/2017 00:00;BTC/USD;1460749;153850;130110;146910
09/12/2017 00:00;BTC/USD;158000;159985;1270105;1460749
08/12/2017 00:00;BTC/USD;1659999;1666666;1348242;158000
07/12/2017 00:00;BTC/USD;136235;1661562;130859;1659999
06/12/2017 00:00;BTC/USD;116770;137000;116598;136235
05/12/2017 00:00;BTC/USD;1161307;118500;1138425;116770
04/12/2017 00:00;BTC/USD;112500;1161307;108500;1161307
03/12/2017 00:00;BTC/USD;108720;1180001;1051316;112500
02/12/2017 00:00;BTC/USD;1084045;112000;1063769;108720
01/12/2017 00:00;BTC/USD;994767;1094989;937011;1084045
30/11/2017 00:00;BTC/USD;982468;1061829;90000;994767
29/11/2017 00:00;BTC/USD;986882;113950;92890;982468
28/11/2017 00:00;BTC/USD;970807;99680;958225;986882
27/11/2017 00:00;BTC/USD;927106;97217;92670;970807
26/11/2017 00:00;BTC/USD;871799;93666;85382;927106
25/11/2017 00:00;BTC/USD;819919;87370;811478;871799
24/11/2017 00:00;BTC/USD;79890;83400;78760;819919
23/11/2017 00:00;BTC/USD;821469;827976;79800;79890
22/11/2017 00:00;BTC/USD;809523;831089;804576;821469
21/11/2017 00:00;BTC/USD;822617;835446;77700;809523
20/11/2017 00:00;BTC/USD;801658;826999;79000;822617
19/11/2017 00:00;BTC/USD;777103;808735;76750;801658
18/11/2017 00:00;BTC/USD;767499;78580;743154;777103
17/11/2017 00:00;BTC/USD;784696;79970;75285;767499
16/11/2017 00:00;BTC/USD;72940;797679;712085;784696
15/11/2017 00:00;BTC/USD;66090;73500;66090;72940
14/11/2017 00:00;BTC/USD;652517;67500;646688;66090
13/11/2017 00:00;BTC/USD;587037;677575;58460;652517
12/11/2017 00:00;BTC/USD;635513;648888;555555;587037
11/11/2017 00:00;BTC/USD;658818;68200;62180;635513
10/11/2017 00:00;BTC/USD;71480;734318;642944;658818
09/11/2017 00:00;BTC/USD;745032;74900;70612;71480
08/11/2017 00:00;BTC/USD;713028;78880;708001;745032
07/11/2017 00:00;BTC/USD;696768;724469;69450;713028
06/11/2017 00:00;BTC/USD;737272;742139;692207;696768
05/11/2017 00:00;BTC/USD;738883;75900;727516;737272
04/11/2017 00:00;BTC/USD;714682;75699;69940;738883
03/11/2017 00:00;BTC/USD;70300;75000;692522;714682
02/11/2017 00:00;BTC/USD;674159;73541;67000;70300
01/11/2017 00:00;BTC/USD;643421;675636;634001;674159
31/10/2017 00:00;BTC/USD;611999;644978;607281;643421
30/10/2017 00:00;BTC/USD;613737;622977;602403;611999
29/10/2017 00:00;BTC/USD;573069;631685;56830;613737
28/10/2017 00:00;BTC/USD;577189;587566;564618;573069
27/10/2017 00:00;BTC/USD;58900;599406;567406;577189
26/10/2017 00:00;BTC/USD;573588;59880;56830;58900
25/10/2017 00:00;BTC/USD;55234;57480;53660;573588
24/10/2017 00:00;BTC/USD;587117;587117;545301;55234
23/10/2017 00:00;BTC/USD;59690;604534;561775;587117
22/10/2017 00:00;BTC/USD;601346;607107;57000;59690
21/10/2017 00:00;BTC/USD;597729;61800;58710;601346
20/10/2017 00:00;BTC/USD;569869;60740;55898;597729
19/10/2017 00:00;BTC/USD;558205;573514;551206;569869
18/10/2017 00:00;BTC/USD;559731;561775;510136;558205
17/10/2017 00:00;BTC/USD;574572;577631;550678;559731
16/10/2017 00:00;BTC/USD;56797;580711;55480;574572
15/10/2017 00:00;BTC/USD;580129;58300;54150;56797
14/10/2017 00:00;BTC/USD;56536;581734;555826;580129
13/10/2017 00:00;BTC/USD;54450;584643;53800;56536
12/10/2017 00:00;BTC/USD;482201;54450;479366;54450
11/10/2017 00:00;BTC/USD;474929;486978;47000;482201
10/10/2017 00:00;BTC/USD;47647;490997;47000;474929
09/10/2017 00:00;BTC/USD;459798;48650;45410;47647
08/10/2017 00:00;BTC/USD;44233;46120;44045;459798
07/10/2017 00:00;BTC/USD;436295;44630;431282;44233
06/10/2017 00:00;BTC/USD;430109;44250;42784;436295
05/10/2017 00:00;BTC/USD;421953;435897;413796;430109
04/10/2017 00:00;BTC/USD;431583;43430;417007;421953
03/10/2017 00:00;BTC/USD;439148;44250;42180;431583
02/10/2017 00:00;BTC/USD;437722;44530;43520;439148
01/10/2017 00:00;BTC/USD;432609;437722;42160;437722
30/09/2017 00:00;BTC/USD;416482;43490;415428;432609
29/09/2017 00:00;BTC/USD;418484;422762;402202;416482
28/09/2017 00:00;BTC/USD;419929;427001;41235;418484
27/09/2017 00:00;BTC/USD;388803;422673;38700;419929
26/09/2017 00:00;BTC/USD;39180;39700;385061;388803
25/09/2017 00:00;BTC/USD;366422;396859;365839;39180
24/09/2017 00:00;BTC/USD;377917;378325;36150;366422
23/09/2017 00:00;BTC/USD;361218;381025;35520;377917
22/09/2017 00:00;BTC/USD;361705;376184;35140;361218
21/09/2017 00:00;BTC/USD;387446;39140;35730;361705
20/09/2017 00:00;BTC/USD;38888;40500;382056;387446
19/09/2017 00:00;BTC/USD;41016;41197;384835;38888
18/09/2017 00:00;BTC/USD;366299;41227;365942;41016
17/09/2017 00:00;BTC/USD;367893;377252;34630;366299
16/09/2017 00:00;BTC/USD;370001;38729;35000;367893
15/09/2017 00:00;BTC/USD;322779;38200;29770;370001
14/09/2017 00:00;BTC/USD;386534;392174;32100;322779
13/09/2017 00:00;BTC/USD;417256;417914;372001;386534
12/09/2017 00:00;BTC/USD;420731;437765;40800;417256
11/09/2017 00:00;BTC/USD;422622;435349;40924;420731
10/09/2017 00:00;BTC/USD;430872;432244;40100;422622
09/09/2017 00:00;BTC/USD;43120;437978;41640;430872
08/09/2017 00:00;BTC/USD;46150;467997;412599;43120
07/09/2017 00:00;BTC/USD;46058;467434;44750;46150
06/09/2017 00:00;BTC/USD;439652;464923;435642;46058
05/09/2017 00:00;BTC/USD;42770;447488;400193;439652
04/09/2017 00:00;BTC/USD;460626;461397;40585;42770
03/09/2017 00:00;BTC/USD;45999;47000;43850;460626
02/09/2017 00:00;BTC/USD;49217;49799;44885;45999
01/09/2017 00:00;BTC/USD;473426;49350;467109;49217
31/08/2017 00:00;BTC/USD;45732;476521;456666;473426
30/08/2017 00:00;BTC/USD;457882;464222;44790;45732
29/08/2017 00:00;BTC/USD;437999;464978;433626;457882
28/08/2017 00:00;BTC/USD;433768;439972;416901;437999
27/08/2017 00:00;BTC/USD;433338;43933;429032;433768
26/08/2017 00:00;BTC/USD;435598;436978;423243;433338
25/08/2017 00:00;BTC/USD;430034;444998;42700;435598
24/08/2017 00:00;BTC/USD;410812;43500;408257;430034
23/08/2017 00:00;BTC/USD;40850;424897;405194;410812
22/08/2017 00:00;BTC/USD;398752;413931;36000;40850
21/08/2017 00:00;BTC/USD;405868;40800;394978;398752
20/08/2017 00:00;BTC/USD;409955;412595;40000;405868
19/08/2017 00:00;BTC/USD;41000;41880;39000;409955
18/08/2017 00:00;BTC/USD;42765;43680;396496;41000
17/08/2017 00:00;BTC/USD;437884;44800;416721;42765
16/08/2017 00:00;BTC/USD;415567;437978;392606;437884
15/08/2017 00:00;BTC/USD;430623;44000;38000;415567
14/08/2017 00:00;BTC/USD;405387;432943;396496;430623
13/08/2017 00:00;BTC/USD;38551;41900;384171;405387
12/08/2017 00:00;BTC/USD;364506;39340;358695;38551
11/08/2017 00:00;BTC/USD;341303;37050;339067;364506
10/08/2017 00:00;BTC/USD;334299;34480;331117;341303
09/08/2017 00:00;BTC/USD;341241;34231;317872;334299
08/08/2017 00:00;BTC/USD;338755;34900;33000;341241
07/08/2017 00:00;BTC/USD;322275;34300;31860;338755
06/08/2017 00:00;BTC/USD;326362;329651;31461;322275
05/08/2017 00:00;BTC/USD;28550;333966;284832;326362
04/08/2017 00:00;BTC/USD;279337;287752;276591;28550
03/08/2017 00:00;BTC/USD;270351;280744;269883;279337
02/08/2017 00:00;BTC/USD;27310;27600;26500;270351
01/08/2017 00:00;BTC/USD;285581;292917;26150;27310
31/07/2017 00:00;BTC/USD;274237;288999;268001;285581
30/07/2017 00:00;BTC/USD;268056;277445;256969;274237
29/07/2017 00:00;BTC/USD;277701;278565;263178;268056
28/07/2017 00:00;BTC/USD;266633;28250;265582;277701
27/07/2017 00:00;BTC/USD;252499;26950;250963;266633
26/07/2017 00:00;BTC/USD;256482;260896;24000;252499
25/07/2017 00:00;BTC/USD;275998;277579;24500;256482
24/07/2017 00:00;BTC/USD;274902;28000;27010;275998
23/07/2017 00:00;BTC/USD;283271;28550;26400;274902
22/07/2017 00:00;BTC/USD;26700;28820;264459;283271
21/07/2017 00:00;BTC/USD;287503;288745;261139;26700
20/07/2017 00:00;BTC/USD;226521;29380;226521;287503
19/07/2017 00:00;BTC/USD;230371;24025;22230;226521
18/07/2017 00:00;BTC/USD;22260;23920;21640;230371
17/07/2017 00:00;BTC/USD;191763;222997;191057;22260
16/07/2017 00:00;BTC/USD;197051;204444;18300;191763
15/07/2017 00:00;BTC/USD;221337;221999;196765;197051
14/07/2017 00:00;BTC/USD;233999;235784;21400;221337
13/07/2017 00:00;BTC/USD;23880;242516;231293;233999
12/07/2017 00:00;BTC/USD;230598;240884;223954;23880
11/07/2017 00:00;BTC/USD;232345;23990;224262;230598
10/07/2017 00:00;BTC/USD;250228;252788;226185;232345
09/07/2017 00:00;BTC/USD;255007;256465;25005;250228
08/07/2017 00:00;BTC/USD;250146;25550;24620;255007
07/07/2017 00:00;BTC/USD;260039;26050;24750;250146
06/07/2017 00:00;BTC/USD;26029;26140;25220;260039
05/07/2017 00:00;BTC/USD;259612;26230;25301;26029
04/07/2017 00:00;BTC/USD;255047;263947;254007;259612
03/07/2017 00:00;BTC/USD;250437;25950;247268;255047
02/07/2017 00:00;BTC/USD;241241;252872;237434;250437
01/07/2017 00:00;BTC/USD;246549;251711;23900;241241
30/06/2017 00:00;BTC/USD;254159;256458;24510;246549
29/06/2017 00:00;BTC/USD;25599;259478;250031;254159
28/06/2017 00:00;BTC/USD;25650;25930;246801;25599
27/06/2017 00:00;BTC/USD;242122;25650;22910;25650
26/06/2017 00:00;BTC/USD;250203;255003;231501;242122
25/06/2017 00:00;BTC/USD;255766;263572;24320;250203
24/06/2017 00:00;BTC/USD;268505;272496;251213;255766
23/06/2017 00:00;BTC/USD;271348;27450;265746;268505
22/06/2017 00:00;BTC/USD;265704;27400;259461;271348
21/06/2017 00:00;BTC/USD;27400;27890;26110;265704
20/06/2017 00:00;BTC/USD;25980;27830;25810;27400
19/06/2017 00:00;BTC/USD;251698;25980;248096;25980
18/06/2017 00:00;BTC/USD;26300;26650;246062;251698
17/06/2017 00:00;BTC/USD;248468;26744;242053;26300
16/06/2017 00:00;BTC/USD;242491;25400;230766;248468
15/06/2017 00:00;BTC/USD;24500;25162;21200;242491
14/06/2017 00:00;BTC/USD;270302;28010;23200;24500
13/06/2017 00:00;BTC/USD;266706;278362;263862;270302
12/06/2017 00:00;BTC/USD;295422;29800;248003;266706
11/06/2017 00:00;BTC/USD;289999;296746;286153;295422
10/06/2017 00:00;BTC/USD;282232;291298;28000;289999
09/06/2017 00:00;BTC/USD;28060;286823;278043;282232
08/06/2017 00:00;BTC/USD;268303;28150;261313;28060
07/06/2017 00:00;BTC/USD;288074;289328;26125;268303
06/06/2017 00:00;BTC/USD;26980;29330;26894;288074
05/06/2017 00:00;BTC/USD;253027;269935;252528;26980
04/06/2017 00:00;BTC/USD;254094;25690;24600;253027
03/06/2017 00:00;BTC/USD;248894;258434;24450;254094
02/06/2017 00:00;BTC/USD;241363;24890;237003;248894
01/06/2017 00:00;BTC/USD;229801;245639;229681;241363
31/05/2017 00:00;BTC/USD;220351;23340;215428;229801
30/05/2017 00:00;BTC/USD;22921;233908;21600;220351
29/05/2017 00:00;BTC/USD;217881;23500;21100;22921
28/05/2017 00:00;BTC/USD;20420;231396;204148;217881
27/05/2017 00:00;BTC/USD;227982;233994;18500;20420
26/05/2017 00:00;BTC/USD;229253;259912;20600;227982
25/05/2017 00:00;BTC/USD;242029;27601;22210;229253
24/05/2017 00:00;BTC/USD;226423;248175;226423;242029
23/05/2017 00:00;BTC/USD;209997;22750;208845;226423
22/05/2017 00:00;BTC/USD;201755;223034;200875;209997
21/05/2017 00:00;BTC/USD;201399;206311;196152;201755
20/05/2017 00:00;BTC/USD;19580;20210;19140;201399
19/05/2017 00:00;BTC/USD;187899;196999;187499;19580
18/05/2017 00:00;BTC/USD;178299;18818;176633;187899
17/05/2017 00:00;BTC/USD;170001;184042;167001;178299
16/05/2017 00:00;BTC/USD;170548;17500;164122;170001
15/05/2017 00:00;BTC/USD;17840;17840;168256;170548
14/05/2017 00:00;BTC/USD;177689;18150;17530;17840
13/05/2017 00:00;BTC/USD;169151;178582;160146;177689
12/05/2017 00:00;BTC/USD;182845;18320;16500;169151
11/05/2017 00:00;BTC/USD;177258;18920;174501;182845
10/05/2017 00:00;BTC/USD;172028;179421;16820;177258
09/05/2017 00:00;BTC/USD;164954;17604;161605;172028
08/05/2017 00:00;BTC/USD;155401;165397;155401;164954
07/05/2017 00:00;BTC/USD;155802;15650;15250;155401
06/05/2017 00:00;BTC/USD;15149;157897;15050;155802
05/05/2017 00:00;BTC/USD;153723;16090;14950;15149
04/05/2017 00:00;BTC/USD;150322;162301;144494;153723
03/05/2017 00:00;BTC/USD;144775;151604;143102;150322
02/05/2017 00:00;BTC/USD;139086;148173;13880;144775
01/05/2017 00:00;BTC/USD;135021;14250;134122;139086
